year,agency_num,home_rule_ind,agg_ext_base_year,lim_numerator,lim_denominator,lim_rate,prior_eav,curr_new_prop,cty_cook_eav,cty_total_eav,pct_burden,total_levy,total_max_levy,total_prelim_rate,total_reduced_levy,total_final_levy,total_final_rate,reduction_type,reduction_pct,total_non_cap_ext,total_ext,first6,agency_name,major_type,minor_type,muni_num,muni_name,clean_name,Triad,Township,reassess_year,pct_inCook,year.y,cpi,ptell_cook,eq_factor_final,pct_in_Cook,av,first6_w_hr,agency_w_hr,total_final_levy_4log,log_eav,log_levy,log_av
2009,030590001,0,2008,400226,59376697,0.674,56874419,14053,59390750,59390750,1,60010,60010,0.101,58440,58440,0.099,CLERK,0.973988,NA,58796.84,030590,CITY OF HOMETOWN LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030590000,CITY OF HOMETOWN,Hometown,South,Worth,0,1,2008,210.228,0.001,3.3701,1,17622845.019435626,030590_0,030590001_0,58441,17.899649048300923,10.975772977285654,16.6847066307864
2009,030600000,0,2008,4232269,434076679,0.975,426170914,250564,434327243,434327243,1,5217232,5217232,1.202,4235174,5008765,1.153,AGENCY,NA,773536.82,5007793.11,030600,VILLAGE OF HOMEWOOD,MUNICIPALITY/TOWNSHIP,MUNI,030600000,VILLAGE OF HOMEWOOD,Homewood,South,Thornton,0,1,2008,210.228,0.001,3.3701,1,128876663.30375953,030600_0,030600000_0,5008766,19.889308824066365,15.426700135337173,18.674366406551844
2009,030610000,0,2008,824143,184381555,0.447,174728538,376868,184758423,184758423,1,1026528,1026528,0.556,274205,961863,0.521,AGENCY,NA,137645.03,962591.38,030610,VILLAGE OF INDIAN HEAD PARK,MUNICIPALITY/TOWNSHIP,MUNI,030610000,VILLAGE OF INDIAN HEAD PARK,Indian Head Park,South,Lyons,0,1,2008,210.228,0.001,3.3701,1,54822831.073261924,030610_0,030610000_0,961864,19.03455970809298,13.776628347512489,17.819617290578456
2009,030630000,1,NA,NA,NA,NA,588966077,9918629,628948084,628948084,1,2436491,2436491,0.388,NA,2436491,0.388,NA,NA,NA,2440318.57,030630,VILLAGE OF INVERNESS,MUNICIPALITY/TOWNSHIP,MUNI,030630000,VILLAGE OF INVERNESS,Inverness,North,Palatine,0,1,2008,210.228,0.001,3.3701,1,186625941.06999794,030630_1,030630000_1,2436492,20.25955927389743,14.70606985786199,19.044616856382905
2009,030640000,0,2008,1180420,208869988,0.566,208863100,634347,209504335,209504335,1,1279672,1279672,0.611,1184324,1189783,0.568,CLERK,0.929392,5447.11,1189984.62,030640,VILLAGE OF JUSTICE,MUNICIPALITY/TOWNSHIP,MUNI,030640000,VILLAGE OF JUSTICE,Justice,South,Lyons,0,1,2008,210.228,0.001,3.3701,1,62165613.78000653,030640_0,030640000_0,1189784,19.160254989236492,13.989282336007264,17.94531257172197
2009,030650000,0,2008,2261792,408068186,0.555,387237866,4502868,412571054,412571054,1,2789734,2789734,0.677,2288112,2748157,0.667,CLERK,0.9823,460016.73,2751848.93,030650,VILLAGE OF KENILWORTH,MUNICIPALITY/TOWNSHIP,MUNI,030650000,VILLAGE OF KENILWORTH,Kenilworth,North,New Trier,0,1,2008,210.228,0.001,3.3701,1,122421012.4328655,030650_0,030650000_0,2748158,19.837919001026528,14.826441427032515,18.622976583512006
2009,030660000,0,2008,5381913,738685982,0.729,700982539,47095681,785781663,785781663,1,5958535,5958535,0.759,5722842,5722842,0.729,CLERK,0.960474,NA,5728348.32,030660,VILLAGE OF LA GRANGE,MUNICIPALITY/TOWNSHIP,MUNI,030660000,VILLAGE OF LA GRANGE,La Grange,South,Lyons,0,1,2008,210.228,0.001,3.3701,1,233162714.1627845,030660_0,030660000_0,5722843,20.482189529362042,15.55997626785052,19.26724711184752
2009,030660001,0,2008,1786486,738685982,0.242,700982539,47095681,785781663,785781663,1,2699236,2699236,0.344,1899234,2620577,0.334,CLERK,0.960317,721347.57,2624510.75,030660,VILLAGE OF LA GRANGE LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030660000,VILLAGE OF LA GRANGE,La Grange,South,Lyons,0,1,2008,210.228,0.001,3.3701,1,233162714.1627845,030660_0,030660001_0,2620578,20.482189529362042,14.778905462093343,19.26724711184752
2009,030670000,0,2008,3008668,426766222,0.705,400221314,1785938,428552160,428552160,1,3152410,3152410,0.736,1148879,3019559,0.705,AGENCY,NA,NA,3021292.73,030670,VILLAGE OF LA GRANGE PARK,MUNICIPALITY/TOWNSHIP,MUNI,030670000,VILLAGE OF LA GRANGE PARK,La Grange Park,South,Lyons,0,1,2008,210.228,0.001,3.3701,1,127163039.67241329,030670_0,030670000_0,3019560,19.875923015548477,14.920621683372213,18.660980598033955
2009,030680000,1,NA,NA,NA,NA,520693211,60431342,567377253,567377253,1,6372006,6372006,1.124,NA,6372006,1.124,NA,NA,NA,6377320.32,030680,VILLAGE OF LANSING,MUNICIPALITY/TOWNSHIP,MUNI,030680000,VILLAGE OF LANSING,Lansing,South,Thornton,0,1,2008,210.228,0.001,3.3701,1,168356206.93747962,030680_1,030680000_1,6372007,20.156534989651725,15.667425048567656,18.941592572137203
2009,030680001,1,NA,NA,NA,NA,520693211,60431342,567377253,567377253,1,1957000,1957000,0.345,NA,1957000,0.345,NA,NA,NA,1957451.52,030680,VILLAGE OF LANSING LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030680000,VILLAGE OF LANSING,Lansing,South,Thornton,0,1,2008,210.228,0.001,3.3701,1,168356206.93747962,030680_1,030680001_1,1957001,20.156534989651725,14.486923757364286,18.941592572137203
2009,030690000,0,2008,2473287,690612636,0.359,671904679,14134510,703400601,704747146,1,2597660,2597660,0.369,2527922,2527922,0.359,CLERK,0.972899,NA,2525208.16,030690,VILLAGE OF LEMONT,MUNICIPALITY/TOWNSHIP,MUNI,030690000,VILLAGE OF LEMONT,Lemont,South,Lemont,0,0.9980893218118828,2008,210.228,0.001,3.3701,0.9980893218118828,208718020.53351533,030690_0,030690000_0,2527923,20.373349638287294,14.742908574924245,19.15649471491065
2009,030700000,1,NA,NA,NA,NA,870804677,5102594,857206818,857206818,1,5007884,5007884,0.585,NA,5007884,0.585,NA,NA,NA,5014659.89,030700,VILLAGE OF LINCOLNWOOD,MUNICIPALITY/TOWNSHIP,MUNI,030700000,VILLAGE OF LINCOLNWOOD,Lincolnwood,North,Niles,0,1,2008,210.228,0.001,3.3701,1,254356493.2791312,030700_1,030700000_1,5007885,20.569189775335143,15.426524228239625,19.354247357820622
2009,030710000,0,2008,1105059,184656148,0.599,184084594,3700976,188357124,188357124,1,1413608,1413608,0.751,1127501,1347350,0.716,CLERK,0.944794,219812.76,1348637.01,030710,VILLAGE OF LYNWOOD,MUNICIPALITY/TOWNSHIP,MUNI,030710000,VILLAGE OF LYNWOOD,Lynwood,South,Bloom,0,1,2008,210.228,0.001,3.3701,1,55890663.1850687,030710_0,030710000_0,1347351,19.05385031458853,14.113651000512261,17.83890789707401
2009,030720000,0,2008,2679645,249519407,1.074,251949937,75979,249595386,249595386,1,4273420,4273420,1.713,2678903,4076872,1.634,CLERK,0.931483,1397983.76,4078388.61,030720,VILLAGE OF LYONS,MUNICIPALITY/TOWNSHIP,MUNI,030720000,VILLAGE OF LYONS,Lyons,South,Lyons,0,1,2008,210.228,0.001,3.3701,1,74061715.0826385,030720_0,030720000_0,4076873,19.335351708711762,15.220840830960555,18.12040929119724
2009,030720001,0,2008,605284,249519407,0.243,251949937,75979,249595386,249595386,1,639810,639810,0.257,605016,605016,0.243,CLERK,0.945525,NA,606516.79,030720,VILLAGE OF LYONS LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030720000,VILLAGE OF LYONS,Lyons,South,Lyons,0,1,2008,210.228,0.001,3.3701,1,74061715.0826385,030720_0,030720001_0,605017,19.335351708711762,13.313011835791757,18.12040929119724
2009,030730000,1,NA,NA,NA,NA,174917454,820192,175454340,175454340,1,7333292,7333292,4.18,NA,7333292,4.18,NA,NA,NA,7333991.41,030730,CITY OF MARKHAM,MUNICIPALITY/TOWNSHIP,MUNI,030730000,CITY OF MARKHAM,Markham,South,Bremen,0,1,2008,210.228,0.001,3.3701,1,52062057.505711995,030730_1,030730000_1,7333293,18.982889396079692,15.807935222639355,17.76794697856517
2009,030730001,1,NA,NA,NA,NA,174917454,820192,175454340,175454340,1,742952,742952,0.424,NA,742952,0.424,NA,NA,NA,743926.4,030730,CITY OF MARKHAM LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030730000,CITY OF MARKHAM,Markham,South,Bremen,0,1,2008,210.228,0.001,3.3701,1,52062057.505711995,030730_1,030730001_1,742953,18.982889396079692,13.518388064633134,17.76794697856517
2009,030740000,0,2007,7152554,572368209,1.25,601514258,5230914,577599123,577599123,1,5142080,5142080,0.891,4342385,4727492,0.819,CLERK,0.913075,385258.62,4730536.82,030740,VILLAGE OF MATTESON,MUNICIPALITY/TOWNSHIP,MUNI,030740000,VILLAGE OF MATTESON,Matteson,South,Rich,0,1,2008,210.228,0.001,3.3701,1,171389312.7800362,030740_0,030740000_0,4727493,20.174390627189936,15.36890559881561,18.959448209675415
2009,030740001,0,2008,7152554,572368209,1.25,601514258,5230914,577599123,577599123,1,3147680,3147680,0.545,2874130,2874130,0.498,CLERK,0.913075,NA,2876443.63,030740,VILLAGE OF MATTESON LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030740000,VILLAGE OF MATTESON,Matteson,South,Rich,0,1,2008,210.228,0.001,3.3701,1,171389312.7800362,030740_0,030740001_0,2874131,20.174390627189936,14.871260925654,18.959448209675415
2009,030750000,1,NA,NA,NA,NA,248161833,152406,260290104,260290104,1,14088159,14088159,5.413,NA,14088159,5.413,NA,NA,NA,14089503.33,030750,VILLAGE OF MAYWOOD,MUNICIPALITY/TOWNSHIP,MUNI,030750000,VILLAGE OF MAYWOOD,Maywood,South,Proviso,0,1,2008,210.228,0.001,3.3701,1,77235127.7410166,030750_1,030750000_1,14088160,19.377307351570188,16.460845286277106,18.162364934055663
2009,030760000,1,NA,NA,NA,NA,152251025,658883,130338743,130338743,1,2233000,2233000,1.714,NA,2233000,1.714,NA,NA,NA,2234006.06,030760,VILLAGE OF MC COOK,MUNICIPALITY/TOWNSHIP,MUNI,030760000,VILLAGE OF MC COOK,Mc Cook,South,Lyons,0,1,2008,210.228,0.001,3.3701,1,38675037.23925106,030760_1,030760000_1,2233001,18.685647334814025,14.618856978650228,17.470704917299503
2009,030770000,0,2008,8524530,785621528,1.086,812131930,5263196,790884724,790884724,1,10368966,10356890,1.31,7739591,9636736,1.219,CLERK,0.914911,1897332.45,9640884.79,030770,VILLAGE OF MELROSE PARK,MUNICIPALITY/TOWNSHIP,MUNI,030770000,VILLAGE OF MELROSE PARK,Melrose Park,South,Proviso,0,1,2008,210.228,0.001,3.3701,1,234676930.6548767,030770_0,030770000_0,9636737,20.488662780598347,16.081093123810412,19.273720363083825
2009,030770001,0,2008,8524530,785621528,1.086,812131930,5263196,790884724,790884724,1,919978,919978,0.117,841501,841501,0.107,CLERK,0.914911,NA,846246.65,030770,VILLAGE OF MELROSE PARK LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030770000,VILLAGE OF MELROSE PARK,Melrose Park,South,Proviso,0,1,2008,210.228,0.001,3.3701,1,234676930.6548767,030770_0,030770001_0,841502,20.488662780598347,13.642943669318432,19.273720363083825
2009,030780000,0,2008,157723,56393771,0.28,56193224,0,56393771,56393771,1,529933,529933,0.94,157787,520962,0.924,CLERK,0.945945,363175.89,521078.44,030780,VILLAGE OF MERRIONETTE PARK,MUNICIPALITY/TOWNSHIP,MUNI,030780000,VILLAGE OF MERRIONETTE PARK,Merrionette Park,South,Worth,0,1,2008,210.228,0.001,3.3701,1,16733560.131746832,030780_0,030780000_0,520963,17.84786926710657,13.163434300939185,16.632926849592046
2009,030800000,0,2008,389470,263660679,0.148,258526161,1070010,264730689,264730689,1,4260100,4260100,1.61,3463997,3463997,1.309,CLERK,0.813043,NA,3465324.72,030800,VILLAGE OF MIDLOTHIAN,MUNICIPALITY/TOWNSHIP,MUNI,030800000,VILLAGE OF MIDLOTHIAN,Midlothian,South,Bremen,0,1,2008,210.228,0.001,3.3701,1,78552769.6507522,030800_0,030800000_0,3463998,19.394223599275588,15.057933971297091,18.179281181761063
2009,030800001,0,2008,960091,263660679,0.365,258526161,1070010,264730689,264730689,1,1004250,1004250,0.38,NA,1004250,0.38,NA,NA,NA,1005976.62,030800,VILLAGE OF MIDLOTHIAN LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030800000,VILLAGE OF MIDLOTHIAN,Midlothian,South,Bremen,0,1,2008,210.228,0.001,3.3701,1,78552769.6507522,030800_0,030800001_0,1004251,19.394223599275588,13.819752547989019,18.179281181761063
2009,030810000,1,NA,NA,NA,NA,1055288020,7055220,1030060996,1030060996,1,9649253,9649253,0.937,NA,9649253,0.937,NA,NA,NA,9651671.53,030810,VILLAGE OF MORTON GROVE,MUNICIPALITY/TOWNSHIP,MUNI,030810000,VILLAGE OF MORTON GROVE,Morton Grove,North,Niles,0,1,2008,210.228,0.001,3.3701,1,305647012.2548292,030810_1,030810000_1,9649254,20.75288385685203,16.08239116462745,19.53794143933751
2009,030810001,1,NA,NA,NA,NA,1055288020,7055220,1030060996,1030060996,1,2761110,2761110,0.269,NA,2761110,0.269,NA,NA,NA,2770864.08,030810,VILLAGE OF MORTON GROVE LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030810000,VILLAGE OF MORTON GROVE,Morton Grove,North,Niles,0,1,2008,210.228,0.001,3.3701,1,305647012.2548292,030810_1,030810001_1,2761111,20.75288385685203,14.831143692929244,19.53794143933751
2009,030820000,1,NA,NA,NA,NA,1979496030,4711393,2017411353,2017411353,1,15194636,15194636,0.754,NA,15194636,0.754,NA,NA,NA,15211281.6,030820,VILLAGE OF MT PROSPECT,MUNICIPALITY/TOWNSHIP,MUNI,030820000,VILLAGE OF MT PROSPECT,Mt Prospect,North,Elk Grove,0,1,2008,210.228,0.001,3.3701,1,598620620.4563663,030820_1,030820000_1,15194637,21.425081018109573,16.53645309461036,20.21013860059505
2009,030820001,1,NA,NA,NA,NA,1979496030,4711393,2017411353,2017411353,1,9060074,9060074,0.45,NA,9060074,0.45,NA,NA,NA,9078351.09,030820,VILLAGE OF MOUNT PROSPECT LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030820000,VILLAGE OF MT PROSPECT,Mt Prospect,North,Elk Grove,0,1,2008,210.228,0.001,3.3701,1,598620620.4563663,030820_1,030820001_1,9060075,21.425081018109573,16.019387956130593,20.21013860059505
2009,030830000,1,NA,NA,NA,NA,1671966054,7943590,1599562555,1599562555,1,4922081,4922081,0.308,NA,4922081,0.308,NA,NA,NA,4926652.67,030830,VILLAGE OF NILES,MUNICIPALITY/TOWNSHIP,MUNI,030830000,VILLAGE OF NILES,Niles,North,Niles,0,1,2008,210.228,0.001,3.3701,1,474633558.3513842,030830_1,030830000_1,4922082,21.192996025685698,15.409242169688715,19.978053608171177
2009,030840000,1,NA,NA,NA,NA,631102751,4579716,605623730,605623730,1,556200,556200,0.092,NA,556200,0.092,NA,NA,NA,557173.83,030840,VILLAGE OF NORRIDGE,MUNICIPALITY/TOWNSHIP,MUNI,030840000,VILLAGE OF NORRIDGE,Norridge,North,Norwood Park,0,1,2008,210.228,0.001,3.3701,1,179704973.14619744,030840_1,030840000_1,556201,20.221769443599882,13.228885018694804,19.00682702608536
2009,030850000,1,NA,NA,NA,NA,398440356,18958438,397451022,397451022,1,4598246,4598246,1.157,NA,4598246,1.157,NA,NA,NA,4598508.32,030850,CITY OF NORTH LAKE,MUNICIPALITY/TOWNSHIP,MUNI,030850000,CITY OF NORTH LAKE,North Lake,North,Leyden,0,1,2008,210.228,0.001,3.3701,1,117934489.1842972,030850_1,030850000_1,4598247,19.80058226937272,15.341185701870714,18.585639851858197
2009,030860000,0,2008,507318,328243392,0.155,374583297,408807,328652199,328652199,1,758982,758982,0.231,NA,758982,0.231,NA,NA,254376.8,759186.58,030860,VILLAGE OF NORTH RIVERSIDE,MUNICIPALITY/TOWNSHIP,MUNI,030860000,VILLAGE OF NORTH RIVERSIDE,North Riverside,South,Riverside,0,1,2008,210.228,0.001,3.3701,1,97520013.94617371,030860_0,030860000_0,758983,19.610510603660146,13.539734658234968,18.395568186145624
2009,030870000,1,NA,NA,NA,NA,NA,35408166,3122301904.7619047,3122301904.7619047,1,9835251,9835251,0.315,NA,9835251,0.315,NA,NA,NA,9863059.89,030870,VILLAGE OF NORTHBROOK,MUNICIPALITY/TOWNSHIP,MUNI,030870000,VILLAGE OF NORTHBROOK,Northbrook,North,Northfield,0,1,2008,210.228,0.001,3.3701,1,926471589.7931529,030870_1,030870000_1,9835252,21.861836356722353,16.10148363225284,20.646893939207832
2009,030870001,1,NA,NA,NA,NA,NA,35408166,3117781642.512078,3117781642.512078,1,6453808,6453808,0.207,NA,6453808,0.207,NA,NA,NA,6481439.36,030870,VILLAGE OF NORTHBROOK LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030870000,VILLAGE OF NORTHBROOK,Northbrook,North,Northfield,0,1,2008,210.228,0.001,3.3701,1,925130305.4841334,030870_1,030870001_1,6453809,21.86038757386352,15.68018105710593,20.645445156349
2009,030880000,0,2008,3381030,703312250,0.481,705146750,9827268,713139518,713139518,1,3510240,3510240,0.493,839497,3424663,0.481,AGENCY,NA,NA,3430201.08,030880,VILLAGE OF NORTHFIELD,MUNICIPALITY/TOWNSHIP,MUNI,030880000,VILLAGE OF NORTHFIELD,Northfield,North,Northfield,0,1,2008,210.228,0.001,3.3701,1,211607821.13290408,030880_0,030880000_0,3424664,20.385187636655594,15.046513922676347,19.170245219141073
2009,030900000,1,NA,NA,NA,NA,569724954,1267246,587134722,587134722,1,7070658,7070658,1.205,NA,7070658,1.205,NA,NA,NA,7074973.4,030900,CITY OF OAK FOREST,MUNICIPALITY/TOWNSHIP,MUNI,030900000,CITY OF OAK FOREST,Oak Forest,South,Bremen,0,1,2008,210.228,0.001,3.3701,1,174218783.41888964,030900_1,030900000_1,7070659,20.1907648608288,15.77146424427855,18.97582244331428
2009,030910000,1,NA,NA,NA,NA,1434432168,3162902,1490589107,1490589107,1,15008519,15008519,1.007,NA,15008519,1.007,NA,NA,NA,15010232.31,030910,VILLAGE OF OAK LAWN,MUNICIPALITY/TOWNSHIP,MUNI,030910000,VILLAGE OF OAK LAWN,Oak Lawn,South,Worth,0,1,2008,210.228,0.001,3.3701,1,442298183.1399662,030910_1,030910000_1,15008520,21.12243725258965,16.52412859781554,19.907494835075124
2009,030910001,1,NA,NA,NA,NA,1434432168,3162902,1490589107,1490589107,1,4999103,4999103,0.336,NA,4999103,0.336,NA,NA,NA,5008379.4,030910,VILLAGE OF OAK LAWN LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030910000,VILLAGE OF OAK LAWN,Oak Lawn,South,Worth,0,1,2008,210.228,0.001,3.3701,1,442298183.1399662,030910_1,030910001_1,4999104,21.12243725258965,15.424769254340136,19.907494835075124
2009,030920000,1,NA,NA,NA,NA,1740601475,1508568,1844102316,1844102316,1,20703295,20703295,1.123,NA,20703295,1.123,NA,NA,NA,20709269.01,030920,VILLAGE OF OAK PARK,MUNICIPALITY/TOWNSHIP,MUNI,030920000,VILLAGE OF OAK PARK,Oak Park,South,Oak Park,0,1,2008,210.228,0.001,3.3701,1,547195132.4886502,030920_1,030920000_1,20703296,21.335258446441745,16.845803472613454,20.12031602892722
2009,030920001,1,NA,NA,NA,NA,1740601475,1508568,1844102316,1844102316,1,8174143,8174143,0.444,NA,8174143,0.444,NA,NA,NA,8187814.28,030920,VILLAGE OF OAK PARK LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030920000,VILLAGE OF OAK PARK,Oak Park,South,Oak Park,0,1,2008,210.228,0.001,3.3701,1,547195132.4886502,030920_1,030920001_1,8174144,21.335258446441745,15.91648655978505,20.12031602892722
2009,030930000,0,2008,2134627,215040850,0.993,214990968,1886451,216927301,216927301,1,2596942,2596942,1.198,2150397,2313026,1.067,CLERK,0.883348,162695.48,2314614.3,030930,VILLAGE OF OLYMPIA FIELDS,MUNICIPALITY/TOWNSHIP,MUNI,030930000,VILLAGE OF OLYMPIA FIELDS,Olympia Fields,South,Rich,0,1,2008,210.228,0.001,3.3701,1,64368208.95522388,030930_0,030930000_0,2313027,19.19507283694034,14.654067614297196,17.98013041942582
2009,030930001,0,2008,150643,215040850,0.071,214990968,1886451,216927301,216927301,1,157791,157791,0.073,153367,153367,0.071,CLERK,0.972602,NA,154018.38,030930,VILLAGE OF OLYMPIA FIELDS LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030930000,VILLAGE OF OLYMPIA FIELDS,Olympia Fields,South,Rich,0,1,2008,210.228,0.001,3.3701,1,64368208.95522388,030930_0,030930001_0,153368,19.19507283694034,11.940595541199885,17.98013041942582
2009,030940000,0,2008,445908,165915818,0.269,160469732,4000342,169916160,169916160,1,482040,482040,0.284,225835,456555,0.269,AGENCY,NA,NA,457074.47,030940,VILLAGE OF ORLAND HILLS,MUNICIPALITY/TOWNSHIP,MUNI,030940000,VILLAGE OF ORLAND HILLS,Orland Hills,South,Orland,0,1,2008,210.228,0.001,3.3701,1,50418729.414557435,030940_0,030940000_0,456556,18.950815696892434,13.031466644001718,17.735873279377913
2009,030950000,1,NA,NA,NA,NA,NA,26028925,2792172549.0196075,2792172549.0196075,1,12816072,12816072,0.459,NA,12816072,0.459,NA,NA,NA,12720649.45,030950,VILLAGE OF ORLAND PARK,MUNICIPALITY/TOWNSHIP,MUNI,030950000,VILLAGE OF ORLAND PARK,Orland Park,South,Orland,0,1,2008,210.228,0.001,3.3701,1,828513263.4104649,030950_1,030950000_1,12816073,21.750085821161708,16.36621064427905,20.535143403647186
2009,030950001,1,NA,NA,NA,NA,NA,26028925,2790977339.901478,2790977339.901478,1,5665684,5665684,0.203,NA,5665684,0.203,NA,NA,NA,5625908.14,030950,VILLAGE OF ORLAND PARK LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030950000,VILLAGE OF ORLAND PARK,Orland Park,South,Orland,0,1,2008,210.228,0.001,3.3701,1,828158612.4748458,030950_1,030950001_1,5665685,21.749657672478556,15.549938363051297,20.534715254964034
2009,030960000,1,NA,NA,NA,NA,NA,7659594,2430294557.823129,2430294557.823129,1,21435198,21435198,0.882,NA,21435198,0.882,NA,NA,NA,21450552.57,030960,VILLAGE OF PALATINE,MUNICIPALITY/TOWNSHIP,MUNI,030960000,VILLAGE OF PALATINE,Palatine,North,Palatine,0,1,2008,210.228,0.001,3.3701,1,721134256.4977684,030960_1,030960000_1,21435199,21.61127830416382,16.880544941852623,20.396335886649297
2009,030970000,0,2008,5698634,563183927,1.012,544411483,1328187,564512114,564512114,1,5034640,4808626,0.852,1819936,4406543,0.781,AGENCY,NA,199272.78,4408839.61,030970,CITY OF PALOS HEIGHTS,MUNICIPALITY/TOWNSHIP,MUNI,030970000,CITY OF PALOS HEIGHTS,Palos Heights,South,Palos,0,1,2008,210.228,0.001,3.3701,1,167506042.55066615,030970_0,030970000_0,4406544,20.151472401022584,15.298601266721064,18.93652998350806
2009,030970001,0,2007,5698634,563183927,1.012,544411483,1328187,564512114,564512114,1,2220124,2220124,0.394,1501714,1888350,0.335,AGENCY,NA,386690.8,1891115.58,030970,CITY OF PALOS HEIGHTS LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030970000,CITY OF PALOS HEIGHTS,Palos Heights,South,Palos,0,1,2008,210.228,0.001,3.3701,1,167506042.55066615,030970_0,030970001_0,1888351,20.151472401022584,14.451214519425221,18.93652998350806
2009,030980000,0,2008,1888656,462594434,0.409,447101744,1225740,463820174,463820174,1,2385480,2385480,0.515,1894700,1894700,0.409,CLERK,0.794174,NA,1897024.51,030980,CITY OF PALOS HILLS,MUNICIPALITY/TOWNSHIP,MUNI,030980000,CITY OF PALOS HILLS,Palos Hills,South,Palos,0,1,2008,210.228,0.001,3.3701,1,137628015.19242752,030980_0,030980000_0,1894701,19.955007479036798,14.454571600408354,18.740065061522277
2009,030990000,0,2008,1455071,288798836,0.504,273751041,6990503,295789339,295789339,1,1186879,1186879,0.402,1128727,1128727,0.382,CLERK,0.950943,NA,1129915.27,030990,VILLAGE OF PALOS PARK,MUNICIPALITY/TOWNSHIP,MUNI,030990000,VILLAGE OF PALOS PARK,Palos Park,South,Palos,0,1,2008,210.228,0.001,3.3701,1,87768712.79783984,030990_0,030990000_0,1128728,19.505158066347388,13.936601892936455,18.290215648832866
2009,030990001,0,2008,1455071,288798836,0.504,273751041,6990503,295789339,295789339,1,380673,380673,0.129,362046,362046,0.123,CLERK,0.950943,NA,363820.89,030990,VILLAGE OF PALOS PARK LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030990000,VILLAGE OF PALOS PARK,Palos Park,South,Palos,0,1,2008,210.228,0.001,3.3701,1,87768712.79783984,030990_0,030990001_0,362047,19.505158066347388,12.799529316634315,18.290215648832866
2009,031010000,1,NA,NA,NA,NA,1994642145,13632665,2008299479,2008299479,1,11576600,11576600,0.577,NA,11576600,0.577,NA,NA,NA,11587887.99,031010,CITY OF PARK RIDGE,MUNICIPALITY/TOWNSHIP,MUNI,031010000,CITY OF PARK RIDGE,Park Ridge,North,Maine,0,1,2008,210.228,0.001,3.3701,1,595916880.5079968,031010_1,031010000_1,11576601,21.42055417058348,16.26449646370666,20.205611753068958
2009,031010001,1,NA,NA,NA,NA,1994642145,13632665,2008299479,2008299479,1,4075900,4075900,0.203,NA,4075900,0.203,NA,NA,NA,4076847.94,031010,CITY OF PARK RIDGE LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,031010000,CITY OF PARK RIDGE,Park Ridge,North,Maine,0,1,2008,210.228,0.001,3.3701,1,595916880.5079968,031010_1,031010001_1,4075901,21.42055417058348,15.220602384511627,20.205611753068958
2009,031020000,1,NA,NA,NA,NA,7764169,0,7680171,7680171,1,439392,439392,5.722,NA,439392,5.722,NA,NA,NA,439459.38,031020,VILLAGE OF PHOENIX,MUNICIPALITY/TOWNSHIP,MUNI,031020000,VILLAGE OF PHOENIX,Phoenix,South,Thornton,0,1,2008,210.228,0.001,3.3701,1,2278914.8689949852,031020_1,031020000_1,439393,15.85415237050098,12.993149507991003,14.639209952986457
2009,031030000,1,NA,NA,NA,NA,75231306,84808,78140268,78140268,1,882707,882707,1.13,NA,882707,1.13,NA,NA,NA,882985.03,031030,VILLAGE OF POSEN,MUNICIPALITY/TOWNSHIP,MUNI,031030000,VILLAGE OF POSEN,Posen,South,Bremen,0,1,2008,210.228,0.001,3.3701,1,23186335.123586837,031030_1,031030000_1,882708,18.174016077326808,13.690749734069101,16.959073659812283
2009,031040000,0,2008,252707,555861029,0.046,561012029,1710041,557571070,557571070,1,272950,272950,0.049,256482,256482,0.046,CLERK,0.938775,NA,256482.69,031040,CITY OF PROSPECT HEIGHTS,MUNICIPALITY/TOWNSHIP,MUNI,031040000,CITY OF PROSPECT HEIGHTS,Prospect Heights,North,Wheeling,0,1,2008,210.228,0.001,3.3701,1,165446446.69297647,031040_0,031040000_0,256483,20.139100532994313,12.454817664593438,18.92415811547979
